model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,79,1000079,220.4999888658542,400,29,230.4999896451833,27,240.49998887181354,29,220.4999888658542,29,False,True,14,3,6,5,32,5.831182547234104,232
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,80,1000080,247.49998811482925,400,31,284.4999881237742,31,274.49998811632145,31,247.49998811482925,31,False,True,12,2,5,5,16,3.790508837844758,214
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,81,1000081,221.9999896243232,400,27,224.99999078363192,24,241.9999896258122,27,221.9999896243232,27,False,True,10,0,2,8,31,6.217608687866105,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,82,1000082,191.49998961836286,400,27,216.99999039620184,25,211.49998962134197,27,191.49998961836286,27,False,True,23,4,6,13,23,6.766518101873423,238
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,83,1000083,264.999987731867,400,32,285.4999884992835,30,284.99998773336165,32,264.999987731867,32,False,True,12,1,3,8,37,6.217608687866105,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,84,1000084,247.49998887031825,400,29,267.4999892562626,28,267.49998887032035,29,247.49998887031825,29,False,True,2,0,1,1,80,0.9907581851999999,207
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,85,1000085,258.9999877393179,400,32,293.49998812973496,31,278.9999877393224,32,258.9999877393179,32,False,True,12,1,7,4,18,3.790508837844758,213
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,86,1000086,280.4999873518875,400,33,295.4999881207941,31,300.49998735338215,33,280.4999873518875,33,False,True,10,0,3,7,46,10.655053316150076,223
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,87,1000087,219.99998808950178,400,31,261.9999888643621,29,245.49998809099077,31,219.99998808950178,31,False,True,34,3,13,18,36,7.592656514108783,256
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,88,1000088,268.99998810886655,400,31,298.9999881222842,31,288.99998811483147,31,268.99998810886655,31,False,True,2,0,0,2,79,0.9907581851999999,220
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,89,1000089,231.49998922795086,400,28,261.49998923689134,28,251.49998922943985,28,231.49998922795086,28,False,True,8,0,3,5,34,1.87066616106608,207
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,90,1000090,274.99998736231856,400,33,306.99998737126595,33,294.9999873653033,33,274.99998736231856,33,False,True,15,1,2,12,29,12.338252249827073,242
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,91,1000091,146.49998926967547,400,28,48.49999655038142,9,172.49998965710455,27,146.49998926967547,28,False,True,61,6,24,31,46,23.75233047600891,246
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,92,1000092,259.99998811780694,400,31,276.9999888896937,29,279.99998812377186,31,259.99998811780694,31,False,True,8,0,4,4,68,5.831182547234104,225
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,93,1000093,232.99998849481346,400,30,258.99998927116405,28,252.99998849779257,30,232.99998849481346,30,False,True,12,4,2,6,58,4.089296232687863,220
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,94,1000094,216.49998887181465,400,29,252.4999892607333,28,236.49998887330364,29,216.49998887181465,29,False,True,16,4,5,7,46,6.516858930835954,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,95,1000095,198.99998924136352,400,28,242.4999896332624,27,219.4999892428525,28,198.99998924136352,28,False,True,28,2,12,14,34,7.592656514108783,265
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,96,1000096,290.49998697786805,400,34,312.49998736679504,33,300.4999873593423,33,290.49998697786805,34,False,True,10,1,0,9,44,2.74286616106608,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,97,1000097,263.49998773931736,400,32,283.9999881237741,31,283.499987740812,32,263.49998773931736,32,False,True,9,1,5,3,48,2.74286616106608,205
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,98,1000098,209.99998850524514,400,30,266.9999885126944,30,229.99998850971437,30,209.99998850524514,30,False,True,28,4,12,12,76,5.831182547234104,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,99,1000099,133.4999912604708,400,23,123.99999396503003,16,115.49999279081896,19,133.4999912604708,23,False,True,40,5,16,19,40,15.99858546073392,175
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,100,1000100,279.99998772441637,400,32,309.99998773038357,32,299.999987725911,32,279.99998772441637,32,False,True,0,0,0,0,-1,0.65097774,200
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,101,1000101,245.4999885022609,400,30,247.99998965561412,27,265.49998850524264,30,245.4999885022609,30,False,True,11,0,6,5,60,4.5551862726878625,220
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,102,1000102,238.49998925030042,400,28,268.99998926073295,28,258.4999892532802,28,238.49998925030042,28,False,True,3,0,0,3,85,1.8088430214959998,225
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,103,1000103,243.49998848885002,400,30,276.4999888792636,29,263.4999884933213,30,243.49998848885002,30,False,True,12,1,4,7,60,3.790508837844758,229
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,104,1000104,258.99998783766546,400,33,271.49998861104234,31,278.9999878421403,33,258.99998783766546,33,False,True,14,3,7,4,25,6.217608687866105,211
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,105,1000105,298.99998697041747,400,34,318.99998735934446,33,318.9999869734022,34,298.99998697041747,34,False,True,2,0,0,2,90,1.8088430214959998,204
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,106,1000106,179.49998962581338,400,27,139.99999271333246,19,199.4999896302826,27,179.49998962581338,27,False,True,35,2,16,17,30,15.99858546073392,284
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,107,1000107,275.49998735039776,400,33,268.4999888941645,29,295.4999873548726,33,275.49998735039776,33,False,True,8,1,4,3,55,2.74286616106608,228
