model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,109,1000109,-53.80000000447056,400,12,-7.5000000149011505,1,-17.500000014901143,1,-53.80000000447056,12,False,True,24,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,110,1000110,-49.59999973177934,400,19,-7.949999868869767,6,-27.149999763071506,16,-49.59999973177934,19,False,True,24,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,111,1000111,-38.099999932945046,400,0,-8.099999932944764,0,-18.099999932944765,0,-38.099999932945046,0,False,True,16,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,112,1000112,-37.39999994337585,400,1,-7.399999943375579,1,-17.39999994337557,1,-37.39999994337585,1,False,True,28,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,113,1000113,-38.25000005215434,400,0,-8.250000052154052,0,-18.250000052154057,0,-38.25000005215434,0,False,True,24,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,114,1000114,-38.150000065565386,400,0,-8.050000065565099,0,-18.0500000655651,0,-38.150000065565386,0,False,True,22,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,115,1000115,-37.45000003874328,400,1,-7.450000038743009,1,-17.450000038743,1,-37.45000003874328,1,False,True,24,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,116,1000116,-38.05000006407526,400,0,-8.15000006407498,0,-18.050000064074982,0,-38.05000006407526,0,False,True,28,90
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,117,1000117,-41.3499997377399,400,25,-18.74999984949826,17,-22.049999749660547,24,-41.3499997377399,25,False,True,29,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,118,1000118,-78.30000002533255,400,0,-18.300000025331943,0,-38.30000002533198,0,-78.30000002533255,0,False,True,24,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,119,1000119,-37.99999999254969,400,0,-7.999999992549408,0,-17.99999999254941,0,-37.99999999254969,0,False,True,29,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,120,1000120,-60.75000001341139,400,1,-18.300000025331943,0,-38.30000002533198,0,-60.75000001341139,1,False,True,23,81
