model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,74,1000074,-37.60000002384212,400,0,-7.600000023841847,0,-17.60000002384184,0,-37.60000002384212,0,False,True,19,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,75,1000075,-37.7999999284747,400,0,-7.799999928474416,0,-17.799999928474413,0,-37.7999999284747,0,False,True,22,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,76,1000076,-36.600000023842114,400,1,-6.600000023841853,1,-16.60000002384183,1,-36.600000023842114,1,False,True,16,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,77,1000077,-28.100000107288597,400,5,-7.8000000238418465,0,-17.800000023841843,0,-28.100000107288597,5,False,True,18,58
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,78,1000078,-16.70000076293942,400,25,-2.3000002264976462,3,4.099999356269836,20,-16.70000076293942,25,False,True,28,59
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,79,1000079,-105.80000035762775,400,10,-6.8000000715255675,1,-16.80000007152555,1,-105.80000035762775,10,False,True,22,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,80,1000080,-37.79999996423748,400,0,-7.699999964237202,0,-17.799999964237198,0,-37.79999996423748,0,False,True,23,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,81,1000081,-38.500000023842134,400,0,-8.500000023841844,0,-18.500000023841853,0,-38.500000023842134,0,False,True,15,53
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,82,1000082,-36.50000003576304,400,1,-6.500000035762781,1,-16.500000035762756,1,-36.50000003576304,1,False,True,25,60
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,83,1000083,-37.700000000000266,400,0,-7.699999999999987,0,-17.69999999999998,0,-37.700000000000266,0,False,True,18,59
